DMA_NAME,DMA,Date,HYQ_PI_PATIENTS,NUM_PATIENTS_COVERAGE,P_RXNT_IMPRESSION,P_MEDSCAPE_IMPRESSION,P_SERMO_IMPRESSION,P_HCP_PS_IMPRESSIONS,P_DTC_PS_IMPRESSIONS,P_HCP_PLD_IMPRESSIONS,P_RTE,P_HQ_EMAILS_DTC,P_HQ_EMAILS_HCP,P_LUNCH_LEARN_PDES,P_F2F_PDES,P_PHONE_PDES,P_OTHER_PDES,P_TOTAL_PDES,P_FB_2,P_DSE_2
Richmond/Petersburg,556_1,3/1/2023,1,207,0,0,0,209,169,0,0,0,0,0,1,0,0,1,18869.40996,0
Richmond/Petersburg,556_1,4/1/2023,1,214,0,0,0,111,121,0,0,0,0,0,9.5,0,0.5,10,10781.91938,0
Richmond/Petersburg,556_1,5/1/2023,1,204,0,0,0,166,149,0,0,0,0,0,7.5,0,0.5,8,9658.835022,0
Richmond/Petersburg,556_1,6/1/2023,1,151,0,0,0,169,147,0,0,0,0,0,4.5,0,1.5,6,8601.701158,0
Richmond/Petersburg,556_1,7/1/2023,1,142,0,0,0,114,145,0,0,0,0,0,11,0,1,12,10907.63835,0
Richmond/Petersburg,556_1,8/1/2023,1,141,0,0,0,113,127,0,0,0,0,0,9.5,0,0,9.5,8888.279642,0
Richmond/Petersburg,556_1,9/1/2023,2,144,0,1,0,154,131,0,0,0,0,0,10.5,0,0,10.5,9627.106763,0
Richmond/Petersburg,556_1,10/1/2023,2,138,528,0,0,111,105,899,0,0,0,0,16.5,0,0,16.5,5691.861191,0
Richmond/Petersburg,556_1,11/1/2023,1,135,851,0,0,128,143,936,0,0,0,0,6,0,0,6,5011.61146,0
Richmond/Petersburg,556_1,12/1/2023,1,121,698,1,0,128,90,900,0,0,0,0,7,0,0,7,6995.256753,0
Richmond/Petersburg,556_1,1/1/2024,1,113,1012,99,0,254,185,1023,0,0,28,0,8.5,0.5,0,9,11839.30397,739.9459387
Richmond/Petersburg,556_1,2/1/2024,1,104,723,49,0,96,222,903,0,0,0,0,10.5,0,0,10.5,7405.503428,1111.73123
Richmond/Petersburg,556_1,3/1/2024,1,104,742,34,0,92,129,891,0,0,0,0,11,0,0,11,6660.659315,1363.996508
Richmond/Petersburg,556_1,4/1/2024,1,113,309,0,0,18,55,1594,0,0,0,0,0,0,0,0,3034.364074,1119.580702
Richmond/Petersburg,556_1,5/1/2024,1,115,386,0,0,117,168,1491,0,0,0,0,2,0,0,2,3609.822822,1503.004916
Richmond/Petersburg,556_1,6/1/2024,1,109,398,0,0,121,140,1730,0,0,0,0,0,0,0,0,3275.7678,1305.132967
Richmond/Petersburg,556_1,7/1/2024,1,30,494,0,0,59,66,2034,0,0,0,0,0,0,0,0,2242.348307,853.5617171
Richmond/Petersburg,556_1,8/1/2024,1,29,470,0,0,60,45,2434,0,0,0,0,0.5,0,0,0.5,2513.18497,813.4198072
Richmond/Petersburg,556_1,9/1/2024,1,28,432,0,0,59,66,2365,0,0,0,0,2,0,0,2,2048.002672,543.2117476
Richmond/Petersburg,556_1,10/1/2024,1,32,443,2,0,83,99,2733,0,0,4,0,0,0,0,0,5100.96486,1255.987795
Richmond/Petersburg,556_1,11/1/2024,1,38,394,1,0,79,44,2596,0,0,0,0,0,0,0,0,5582.77771,1104.84144
Richmond/Petersburg,556_1,12/1/2024,1,35,376,3,0,66,70,2911,0,0,0,0,0,0,0,0,5645.376673,435.5488168
Richmond/Petersburg,556_1,1/1/2025,1,32,408,0,0,99,73,3044,0,0,0,0,0.5,0,0,0.5,7327.782563,10.74417267
Richmond/Petersburg,556_1,2/1/2025,1,30,348,0,0,50,72,0,0,0,0,0,3,0,0,3,4314.032463,51.59033236
